timestamp_utc,duration_hours,price_eur_mwh,market_date,source_file
2025-09-18T02:00:00Z,1.0,36.9,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
2025-09-18T03:00:00Z,1.0,47.44,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
2025-09-18T04:00:00Z,1.0,67.26,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
2025-09-18T05:00:00Z,1.0,100.0,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
2025-09-18T06:00:00Z,1.0,140.0,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
2025-09-18T07:00:00Z,1.0,170.0,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
2025-09-18T08:00:00Z,1.0,160.0,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
2025-09-18T09:00:00Z,1.0,143.95,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
2025-09-18T10:00:00Z,1.0,98.8,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
2025-09-18T11:00:00Z,1.0,86.0,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
2025-09-18T12:00:00Z,1.0,85.0,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
2025-09-18T13:00:00Z,1.0,81.29,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
2025-09-18T14:00:00Z,1.0,72.75,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
2025-09-18T15:00:00Z,1.0,77.0,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
2025-09-18T16:00:00Z,1.0,103.0,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
2025-09-18T17:00:00Z,1.0,122.0,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
2025-09-18T18:00:00Z,1.0,126.0,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
2025-09-18T19:00:00Z,1.0,120.0,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
2025-09-18T20:00:00Z,1.0,106.0,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
2025-09-18T21:00:00Z,1.0,85.0,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
2025-09-18T22:00:00Z,1.0,70.33,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-18T23:00:00Z,1.0,69.28,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-19T00:00:00Z,1.0,72.0,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-19T01:00:00Z,1.0,75.14,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-19T02:00:00Z,1.0,79.39,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-19T03:00:00Z,1.0,80.71,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-19T04:00:00Z,1.0,86.25,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-19T05:00:00Z,1.0,105.0,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-19T06:00:00Z,1.0,135.0,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-19T07:00:00Z,1.0,164.02,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-19T08:00:00Z,1.0,161.01,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-19T09:00:00Z,1.0,138.4,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-19T10:00:00Z,1.0,113.11,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-19T11:00:00Z,1.0,102.53,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-19T12:00:00Z,1.0,109.3,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-19T13:00:00Z,1.0,102.0,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-19T14:00:00Z,1.0,101.0,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-19T15:00:00Z,1.0,135.0,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-19T16:00:00Z,1.0,183.6,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-19T17:00:00Z,1.0,179.52,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-19T18:00:00Z,1.0,180.5,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-19T19:00:00Z,1.0,167.7,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-19T20:00:00Z,1.0,135.74,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-19T21:00:00Z,1.0,107.79,2025-09-19,MarketResult_SEM-DA_PWR-MRC-D+1_20250918100000_20250918110311.csv
2025-09-19T22:00:00Z,1.0,145.0,2025-09-20,MarketResult_SEM-DA_PWR-MRC-D+1_20250919100000_20250919104509.csv
2025-09-19T23:00:00Z,1.0,111.98,2025-09-20,MarketResult_SEM-DA_PWR-MRC-D+1_20250919100000_20250919104509.csv
2025-09-20T00:00:00Z,1.0,102.25,2025-09-20,MarketResult_SEM-DA_PWR-MRC-D+1_20250919100000_20250919104509.csv
2025-09-20T01:00:00Z,1.0,96.0,2025-09-20,MarketResult_SEM-DA_PWR-MRC-D+1_20250919100000_20250919104509.csv
2025-09-20T02:00:00Z,1.0,94.08,2025-09-20,MarketResult_SEM-DA_PWR-MRC-D+1_20250919100000_20250919104509.csv
